id,contents,key word
swwhung, 只要不會重症就可以...,Moderna
yahe0526, 我打BNT 嘻嘻,Moderna
Leo4891, 先打AZ 第二劑打BNT  效果X10,Moderna
KCKCLIN, 打懶覺,Moderna
sjfrnbu, 先AZ   後BNT    正解,Moderna
illreal, 台灣疫情隱定不用特別飛出去打增加風險,Moderna
giaour, 先高端 再聯亞 我們懷念你,Moderna
kuangjay, 韭菜沒有選擇的煩惱 打高端,Moderna
cgluck, 先猜嘴4%仔崩潰?,Moderna
Lenney33, 綠蟑螂專用列車),Moderna
aggressorX, 死亡列車會先來哦,Moderna
charmingpink, 4%仔每日任務,Moderna
Yude0109, 藍白蟑螂別給我打，滾去打舔中bnt,Moderna
dx4368, 晚點就一堆吹說4%崩潰的文,Moderna
sekai, 顏若芳：一次來太多很難消化完,Moderna
chen0625, 樓下說4%崩潰,Moderna
Ceferino, 高端蟑螂整天吹，最後還是國外疫苗真香,Moderna
Hazelburn, 250萬劑 我的天,Moderna
benson502, 乞丐列車發動囉,Moderna
Hazelburn, 這樣應該有200多萬劑沒辦法消化吧,Moderna
mahament, 4趴崩潰啊,Moderna
Ceferino, https//i.imgur.com/EqyZ0Nr.jpg,Moderna
hellomo, 肝粉氣死了,Moderna
ABiao0220, 哪來那麼多會不會 這樣活著也太累,Moderna
seedpig, 八卦板只是不要高端，蟑螂別自己幻想,Moderna
tau123, 你懂的，蟑螂喜歡抹人崩潰，特別愛抹柯CF,Moderna
jbuilder1022, 瑋豐別反串了啦,Moderna
nicehsing, 等北京中央下指令囉,Moderna
newrider, 想像力很豐富,Moderna
BBKOX,  https//i.imgur.com/8xiCstG.jpg,Moderna
Nexpring, 蟑螂列車,Moderna
R3hab, http//i.imgur.com/1pqdAno.jpg,Moderna
zankuro, 之前怎麼黑AZ的，這次就怎麼黑莫德納,Moderna
ezorttc, 4趴氣氣氣,Moderna
XDDDpupu5566, 4%仔很愛搭車,Moderna
jason0925, 失智蟑螂： 15萬疫苗一次來打不完,Moderna
doujiang, 蟑螂記得要等高端☺,Moderna
aingechiu, 亂帶風向笑死人,Moderna
kichikuou, 上工了喔,Moderna
jason0925, 失智蟑螂： 不打國產就是小粉紅 （啾咪,Moderna
seedpig, 八卦一直以來就喜歡莫德納與BNT,Moderna
jbking, 綠蟑都等高端,Moderna
piliwu, 已經一堆人在車上了,Moderna
enixer, 1450,Moderna
sendow, 一直以來失智的就是綠共支持者啊,Moderna
otter, 失智仔們睡醒了XDDD,Moderna
kaeyo, 太好了 我們的軍火沒白買 有疫苗可打了耶,Moderna
bananaduck, 你快去買車票,Moderna
shmilyss, 檳榔會說250萬哪夠,Moderna
cheer67, 應該會開始洗莫德納又打死多少老人,Moderna
XDDDpupu5566, http//i.imgur.com/wlkmJDi.jpg,Moderna
october9, 補血  現在是乞丐列車,Moderna
mu910614,  https//i.imgur.com/4GjfFOh.jpg疫苗就是買軍火的贈品,Moderna
junior020486, 白癡 失智的是高端1450仔 乖乖打高端,Moderna
rafaj, 問駐板紅蟑螂啊,Moderna
sunnboy, 失智為什麼不是買的到貨而是送的到貨,Moderna
xhl12000, 民進黨不是只能打國產嗎,Moderna
alamabarry, 高端仔很快就回血轉彎甩尾了高端仔跟蟑螂最愛精神勝利法..,Moderna
yuqwu, 高端就給DPP專用啊,Moderna
TaiwanUp, 20%可以打聯亞 如果安全性有的話,Moderna
endless0121, 可以完成兩劑 第三劑打高端疫苗XD,Moderna
ComeThrough, 高端啊,Moderna
Dinenger, 選我,Moderna
showdoggy, 小妹 你又彈出來了,Moderna
dermis, 高端跟聯亞  選一個,Moderna
Roooz, 杜蕾斯啦,Moderna
ffruecek, 應該還是高端啦 別做夢了,Moderna
marktak, 逆沒得選拉,Moderna
eban9154, 用妳的年紀來選囉,Moderna
benson502, 韭菜只能打高端,Moderna
luciffar, 低端817乖乖打低端啦,Moderna
Belanice, 選擇確診吧，自己身體產生的抗體最U質惹,Moderna
amphiprion, 選我選我選我,Moderna
DudeFromMars, 你高端,Moderna
james80351, 確診or高端/聯亞 自己選吧,Moderna
sagem29, 慢慢等吧！還早，早點睡，夢裡什麼都有,Moderna
Chengzer, 沒得選。納稅錢已經買了高端疫苗,Moderna
Forcast, 看收到通知的時候是打什麼r,Moderna
C13H16ClNO, 不要跟我搶Novavax拜託,Moderna
sagem29, 不過你如果懷孕，可能可以選,Moderna
satllion, Madonna,Moderna
jinnij03879, 高端,Moderna
cosmite, 夢裡什麼都有,Moderna
theskyofblue, 高端吧  原價世界最貴可以免費打捏,Moderna
evic710, 約的到莫打莫吧。對了，結果你外婆後來打疫苗了嗎？,Moderna
NSRC, 鍵盤小妹　．．．　彈粗來了啦～,Moderna
LeonBolton, 有黨證還是VIP？韭菜乖乖打高端啦！,Moderna
aresjung, 平民百姓沒的選喔,Moderna
Nevhir, 阿油有三種能選 高端 高端 & 高端,Moderna
zxc1234529, 112學生證優先打科興喔,Moderna
Chung1206, 選NTR,Moderna
milling, 請支援高端，愛國愛黨愛民主，跪著愛,Moderna
Bonjwa, 彈出來只有柯興能打了,Moderna
chkao, 高端仔,Moderna
wayne0120, 小妹的話只能等高端喔,Moderna
kbten, 低端要打高端，才能balance,Moderna
zzzz73919, 高端,Moderna
hsu0612, 高端,Moderna
toby60608, 只有高貴的高端,Moderna
verame, BTS,Moderna
eban9154, Novavax蛋白質疫苗  給老人 孕婦優先吧,Moderna
ggcip0514, 你只有高端啦 7414,Moderna
windsson, 你只有高端耶,Moderna
hammers, 韭菜只有高端,Moderna
k5a, 先算算能不能排得到吧,Moderna
Replly, 不用在那邊做夢 高端拿去,Moderna
hermionex, novavax不要想台灣能多早打到啦bnt莫德納選一支打一打了,Moderna
lingyuwu, 柯興不錯啦,Moderna
jinmin88, 沒黨證沒50歲以上應該啥都打不到,Moderna
apteekki, 小朋友才選,Moderna
Lapislazuli, 都不錯。,Moderna
WolfTeacher, 蟑螂只能打一點絕啦,Moderna
coollfd, 人一綠 腦就殘,Moderna
b777787, 還有只想打國藥的 信徒人呢,Moderna
jason0925, 蟑螂會跟你說 4%崩潰,Moderna
O300, 817去打國產啦 讓給我們這些只能打沒台灣價值貨的人,Moderna
angels, 4%仔怎麼不有骨氣一點，不吃嗟來之食？,Moderna
qweerrt123,  https//i.imgur.com/wwBnk5h.jpg,Moderna
kkjjrtlym, 垃圾蟑螂快去打高端阿ㄏ,Moderna
benson502, 蟑螂全家確診打高端,Moderna
eban9154, 我還是等Novavax 蛋白質疫苗 比較保險,Moderna
loserloser, 打疫苗要怎麼看你投誰= =,Moderna
AlianF, https//i.imgur.com/3AVCO6o.jpg高端仔,Moderna
nikewang, 等著看焦糖這些側翼 會不會在FB上曬自己,Moderna
rayccccc, 樓下說4%柯韓糞崩潰,Moderna
AlianF, 記得報名高端注射啦,Moderna
nikewang, 打的是高端疫苗照片,Moderna
n123456n, https//i.imgur.com/yMakmnj.jpg,Moderna
yymeow, 蟑螂當然是打高端啊,Moderna
loserloser, 在那邊嗆誰外國疫苗誰不要打不覺得很,Moderna
luciffar, https//imgur.com/Z2Bnr6D,Moderna
nikewang, 焦糖 蔡培慧 王浩宇 雞排妹 我等著看,Moderna
loserloser, 蠢嗎,Moderna
angusyu, 這文章底下推文也能扯4趴，真的很神,Moderna
aarzbrv, 期待焦糖繼續堅持http//bit.ly/35wLBUh,Moderna
jack0909, 哪邊崩潰看板上的洗文速度就知道了有一批洗文的瞬間消失,Moderna
wind1729, 看著高端照片打莫德納,Moderna
jack0909, 不好意思 就是跳板仔和滯台的,Moderna
richard42, 側翼本想打高端 但收到通知單打莫德納所以我就去打了,Moderna
loserloser, 以前嗆817去打垃圾AZ 現在嗆817去打高,Moderna
jack0909, 中天大主播還偷打AZ都沒這麼氣了 搞笑,Moderna
loserloser, 端 欸,Moderna
AMD640, 蟑螂打高端 謝謝,Moderna
azytjr, 高端仔崩潰了，其他人都要打國際認證疫苗,Moderna
gogoro1314, 蟑螂那我們的高端呢?那我們的高端呢蟑螂那我們的高端呢?那我們的高端呢,Moderna
jason0925, 蟑螂 4%打莫德納 他們好崩潰,Moderna
wario2014, 四趴五毛不要打美國爸爸的莫德納喔,Moderna
wind1729, 蟑螂為了防疫忍痛打莫德納,Moderna
uku, 蔡主席正在等國產,Moderna
wario2014, 作人要有點骨氣，堅持郭懂牌的BNT吧,Moderna
azytjr, 高端500萬劑就留給817打，其他人都打國外疫苗,Moderna
wario2014, 兩岸一家親的主子才不會哭哭喔，嘻嘻,Moderna
jason0925, 蟑螂不愛國產的都是小粉紅 嘻嘻嘻,Moderna
OCDisorder, 週一高端跌停？,Moderna
mf505, 支持國產的都崩潰了，那一群人就不知道了,Moderna
tn601374, 所以我前幾天就說了啊，高端打不完就送給僅存的友邦，不然廢棄還要花一筆，聰明的人都要打進口的，高端仔真的被側翼切割了耶，好可憐,Moderna
joke3547, 高端說不定放到過期都沒人要也要看友邦受到哪種病毒株的迫害,Moderna
TMDptt, 就算這些國外的都來 還是遠遠不夠阿..,Moderna
Chengzer, 蟑螂才不會打高端。蟑螂只是工作而已,Moderna
tn601374, 我是真的很佩服菜政府啦，每次消息一來就3箭齊發，黨媒1450第一時間新聞做好發文狂洗，佩服佩服就是可憐了那些高端信徒，哈哈,Moderna
amury, 這些數量是夠打喔? 還是只有高端啦數學不好，計算機按一按啦，以為不用打高端,Moderna
deshuge1, 柯韓糞們再次完美示範花式崩潰法。哈哈哈哈哈！,Moderna
sausalito, 韓粉不是堅持只打科興嗎,Moderna
truewell, 趕快去打阿~放心 不會跟你搶啦,Moderna
KDGC, 反正蔡賴記得打高端 最好有直播 真假無所謂,Moderna
pigmouth, 1450側翼什麼顏色都演 一下綠一下藍白,Moderna
copak, 沒什麼可酸的了語文倫次了嗎？,Moderna
yymeow, 蟑螂當然是打高端啊,Moderna
TaiwanUp, 9.24%仔可以打聯亞y,Moderna
bmiss, 三期有過，打高端有什麼問題？,Moderna
tasteritz, 對啊，去打科興去，你管別人打什麼,Moderna
Bensonboyi, 當初要別人別打az的是你四趴國民黨，現在民進黨搞來疫苗你又要幻想喔,Moderna
sieVI, 綠共蟑螂去打你們的高端阿，謝謝,Moderna
hammers, 三期有過的都好,Moderna
raphael1994, 已打完 看戲 確定你打得到moderna?,Moderna
kuloda, 蟑螂跟綠吱吱要打高端,Moderna
AirLee, 還沒輪到你 急什麼,Moderna
cuteme5566, 民進黨政府真的爛透了,Moderna
tpck, 雙標黨啊,Moderna
WTF1111, 透過復星的還是原廠阿，反正先抹再說,Moderna
farnorth, 明明可以直接和代工廠簽約買偏不要,Moderna
jackwula9211, 原廠代工啦,Moderna
WTF1111, 復星中國產能又還沒開出來,Moderna
moonlightz, 看看八千王五月怎麼抹的,Moderna
bignoob, 代工就不是原廠嗎?,Moderna
flicker36, 就刁難啊,Moderna
devidevi, 就刁難阿，沒有其他理由,Moderna
susanmm, 故意卡中啊，那麼明顯,Moderna
Totti, 之後會有支那製的，當然要說清楚,Moderna
cyching6713, 怕拿到中國製的啊,Moderna
Bonjwa, 那你打復星包裝的好嗎,Moderna
KIKK, 看起來都是政治操作啊…台積電跟美國250劑，,Moderna
susanmm, 郭董真呆，管這爛政府去死，幹嘛出手救?,Moderna
KIKK, 感覺都是算計，不讓郭董一枝獨秀,Moderna
bioeric, 復興在深圳有裝填包裝廠,Moderna
susanmm, 吃力不討好，還要被算計,Moderna
puszta, 你不是打了只有bnt 沒委外......,Moderna
KIKK, 有意見的，真的可以不用打BNT,Moderna
cachiu, 法律規定疫苗 不能從中國來 這還是國民黨,Moderna
a53189360, 說個笑話 真的沒卡,Moderna
pp0731, 你知道蔡煌瑯嗎？,Moderna
cachiu, 定的法律  ...你們4% 小藍都不遵守,Moderna
puszta, 所以有什麼問題？,Moderna
PPPGGG, 代工廠就是原廠阿  邏輯還在嗎,Moderna
a4302f, 叫郭董買別的疫苗啊 有人逼嗎？,Moderna
farnorth, 找代工廠簽約，可以避開原廠問題呀,Moderna
KIKK, 目前只有BNT可以打青少年，有人知道嗎…,Moderna
madduxH, 不爽德國BNT不行嗎？你在替復興急嗎,Moderna
WeIOO, 你都說了原廠授權,Moderna
oringe96, 疫苗幾乎都乞討來的，人家要捐還拿翹,Moderna
garcia, 黨說了算 不要太不滿,Moderna
mooto, 說代工廠是原廠的 8月上海的BNT廠生產記得,Moderna
butten986, 應該說，現在要討論代工算不算原廠,Moderna
fmwu, 代工廠 跟 代理商 傻傻分不清楚？,Moderna
yutinbabe, 重點是中國代工/分裝/運送 你敢打？,Moderna
colan8, 台灣代工的我還不敢打咧 台灣人做事有夠,Moderna
highkk007, 現在是要洗AZ疫苗很棒嗎的風向嗎,Moderna
colan8, 隨便的,Moderna
cottontsai, 他臉書有寫啊,Moderna
pattyyen, 法律規定的是不能中國製，沒說不能中國來吧現在的bnt只有德國生產，目前還沒有代工，8月份後才有代工,Moderna
cwolf, 只有BNT原廠，日本AZ不用原廠直送,Moderna
amphiprion, 逢中必反 党的面子最重要啊,Moderna
cuteSquirrel, 好,Moderna
Brioni, 美國打差不多了，若買這家的貨我們需要等很久嗎,Moderna
gidin, 莫德納看起來蠻適合亞洲人的,Moderna
kent, 小孩子才做選擇,Moderna
james732, 炫耀三小，回台灣打高端喇,Moderna
swwhung, novavax >>>>>>> mRNA,Moderna
brianuser, 有就去啊拖什麼,Moderna
sd09090, 混打,Moderna
marunouchi, Novavax,Moderna
diabolica, 混打啊,Moderna
chun821543, 日本大學生可以打？ 台灣大學生可以打#同島一命,Moderna
signm, nova,Moderna
uranuss, 全打啊,Moderna
sdbb, 高端屌打,Moderna
abxtpml56, 給我回來 同島一命,Moderna
JackaLMeI, 想辦法撐到Nova上R,Moderna
shadowdio, 注高端 愛歹丸 滾回來再打,Moderna
a27588679, 不然你要打高端？什麼屁話,Moderna
arickal, 炫耀文,Moderna
chordrain, 還用問 當然是同島一條命 回台打高端,Moderna
chkao, 同島一命 高端,Moderna
voyhanxu, 秒選高端,Moderna
gidin, 莫德納吧 目前看起來還算安全,Moderna
pionaero, 我都打,Moderna
CahoForever, 都不要回來台灣用健保哦^_^,Moderna
soulivee, 我選擇狗藥,Moderna
Isis0311, nova ax,Moderna
Tosca, 日本這麼快就打到年輕人?! 那快打完了耶這樣年底有機會去日本跨年了XD,Moderna
mario2000, 當然是你回來打高端 Moderna給我打,Moderna
wangverca, 覺青只打高端,Moderna
azure, 能打當然先打你在想什麼？,Moderna
ECZEMA, 都好,Moderna
jetecat, 好好喔0.0,Moderna
lwei781, 混打,Moderna
rurara, 好好喔,Moderna
monar, 莫 可以去歐洲玩,Moderna
colaer, 先打莫啊，又不是打完一次一輩子就不用再打了,Moderna
killer922, 當然唯一選擇高端你不打就是不愛台灣,Moderna
mudee, 高端,Moderna
a09374567, 八卦是 你以為你可以選,Moderna
egro, 回台打高端 是你最好的選擇,Moderna
stunnn, 連結R,Moderna
dkfs789, 高端,Moderna
O300, 好好喔☹,Moderna
hisr, 等到年底太閒喔？,Moderna
garcia, 未來的副作用？三個月後不舉之類的？,Moderna
Qooji, 莫對亞洲人保護力蠻值得先打呀 有機會就把握吧 諾還有得觀望呢,Moderna
lwswjs, 不如混打,Moderna
waloloo, 分我az可以嗎,Moderna
abc801224, 給我滾回來打高端喔,Moderna
faye112358, 高端,Moderna
dylancdylanc, 誰跟你同島一命 先喊同島一名的還先切割雙北 所以你在日本2劑打Moderna第3劑打Novavax..這樣應該保你這幾年平安.. 羨慕你能打到高檔貨,Moderna
odddriver, moderna,Moderna
Annis812, 第一劑bnt 二劑莫德納 三劑Novavax,Moderna
lingbei, 名字練起來比較潮啊,Moderna
ksjr, 第四劑打高端 支持國產,Moderna
kennyhen, 高端啊.唯一選擇.無附作用.讚啦,Moderna
raxsc, 媽的沒有台灣價值 羨慕QQ,Moderna
di777, 好羨慕啊啊啊,Moderna
yymeow, BNT打兩劑，莫德納打兩劑，Novavax打一劑,Moderna
drmit, 年底期待一下賽菲諾吧,Moderna
TPDC, IP正確,Moderna
eason123, 莫德納打兩劑後第三劑打Novavax,Moderna
hexus, novavax,Moderna
qozxcv, 明年,Moderna
gbtplayer, 先來一劑高端,Moderna
allen73420, 你只能等國慘,Moderna
benson502, 等國產好嗎，有耐心一點,Moderna
aucky, 什麼時候能自費打疫苗?,Moderna
wayne62, https//youtu.be/ly-RZGqORtg 德國人有人在德國都還沒打到疫苗,Moderna
DustToDust, 後年應該有 等等,Moderna
rLks02, 你這樣問 等著打國產吧,Moderna
hong414, 德國怎麼會打不到 側翼份子拍影片,Moderna
hsienmay, 德國有疫苗，而不是打不到好嗎？,Moderna
mrschiu, 政府查得到臺灣有誰買港股上海復星嗎？..,Moderna
wayne62," ""德國有疫苗，而不是打不到好嗎？"" 上面影片是在德國的德國人拍的 請去跟他爭論",Moderna
lidocaine, 去問蔡英文,Moderna
wayne62, 他們2位就是照順序排 還沒輪到他們,Moderna
butt1106, 對啊，我身邊的韓粉也都在問,Moderna
cuteyuyu1130, 我表妹前年嫁去德國的，十天前剛打BNT第一劑，德國是施打不曉得為何那麼慢，疫苗是不缺的,Moderna
tpshin, 有影片就是真的嗎？,Moderna
XWSL, 好了啦 每天看辣個人吹國王的新衣就飽了,Moderna
plutox, 好東西先給誰，你懂的,Moderna
leoqqqoel, dpp kmt高層有錢人都打光光了,Moderna
SRadiant, 檢驗大概2週，尤其是第一次驗的東西,Moderna
ghghfftjack, 要花兩個禮拜檢測才施打喇 別急,Moderna
jay60307, 拿去抗中保台,Moderna
Happybuddha, 新聞不是有報嗎 最近有些權貴走後門,Moderna
ComeThrough, https//i.imgur.com/tuclAU9.png,Moderna
swoosh67, 這很高端的 嘻嘻,Moderna
yuchifan, 垃圾有錢人沒有佔用資源打我任肛,Moderna
STi2011, 驗14天拉,Moderna
chris0316, 現在太危險，等下週五再說,Moderna
finzaghi, 高官先打,Moderna
rLks02, 緩不濟急呀 你們就等國産就好,Moderna
ohfly, 三期疫苗給XX人打 二期疫苗給韭菜打 懂嗎?,Moderna
obov5116, 政府高官跟經濟火車頭先打，沒韭菜的事,Moderna
lmf770410, 高官付錢領號碼喔～,Moderna
mepe1018, 好東西～你懂,Moderna
s874279, 為甚麼不能加派人手驗，都什麼時候了,Moderna
vviiccttoorr, 不要,Moderna
sulichun, 貼個貼紙要這麼久?,Moderna
godpiger5566, 15萬而已輪得到你? 你知道有AZ就好,Moderna
cgser, 有原廠授權書嗎？,Moderna
kevinpc, 應該是在等院長貼貼紙吧,Moderna
sulichun, 回三樓 進之前已經驗過了,Moderna
wiseco, 我猜驗微生物要7天,Moderna
a9104324, 還在驗,Moderna
cvnn, 輪不到一般百姓啦 疫苗量還是很少,Moderna
budalearning, 好像分光光了吧,Moderna
gbman, 軍警醫護人員,Moderna
leondemon, 應該先給 15 萬名台灣 VIP/VVIP/VVVIP,Moderna
sulichun, 順便一提 真正救急的時候 是直接用的,Moderna
skywithfish, 不會查新聞？,Moderna
Csir, 高官權貴們沒有偷打我自焚,Moderna
i376ers, 醫護人員都打AZ啦 哪輪得到莫德納,Moderna
light031,  https//i.imgur.com/41Y6GqC.jpg,Moderna
Desperando, 還在消化,Moderna
love9, 你有黨證嗎,Moderna
shadowdio, 你知道台灣權貴有多少嗎 哪輪的到百姓,Moderna
tist, 有功打莫德納，廢物打食鹽水,Moderna
DogBe105, 韭菜認命吧,Moderna
s155260, 有錢人先打,Moderna
STi2011, 進之前確實有200瓶的新聞,Moderna
remora, 特供,Moderna
widec, 狗官跟慣老闆搶著打完了吧？,Moderna
STi2011, https//reurl.cc/nooNxn,Moderna
Jeff911, 頂級貨 有哪些人能打 你屁眼想一下好嗎,Moderna
brad0104, 這裡的推文真的都好可怕 八卦版怎麼了,Moderna
STi2011, 更正 20瓶 200劑,Moderna
jcwang, 貼貼紙？八卦版弱智化嗎,Moderna
svd237, 上次我問過了，你會被嘴帶風向,Moderna
STi2011, 16天囉,Moderna
t19990517, 再檢驗啊...一群跟風亂酸的...,Moderna
richshen, 不要問,Moderna
mmchen, 高級疫苗當然是給高級的人打,Moderna
showingstar, 加派人手就會快...這很無腦老闆,Moderna
REAVER, 韭菜們沒資格問，這是給高端人口的,Moderna
yuhsinkuo, 食藥署別秀下限，你能驗出什麼鬼,Moderna
duduchiau, 不要問 很恐怖,Moderna
Ceferino, 說權貴沒插隊偷打才不相信,Moderna
welly520, 好奇連家打了沒,Moderna
vagrantlin, 混在高端裡面美化臨床數據啦！,Moderna
LittleBeauty, 八卦版越來越低智化了,Moderna
franzos, 哪能驗那麼多 是驗給高管用的 韭菜不用,Moderna
joesong, 817就他媽的乖乖打國產疫苗，不要問,Moderna
Hazelburn, 莫德納高檔貨 怎麼輪的到賤民,Moderna
awaken, 你聽過薛丁格的疫苗嗎？,Moderna
ASEVE, 權貴們先打了,Moderna
cowboyz1105, vip先驗啊 驗完就沒囉,Moderna
shenru, 幹你娘護政府死全家,Moderna
samggyy, 這裡一堆連疫苗授權書是幹嘛的都聽不懂是要期待智商有多高,Moderna
takamiku, 有權有勢搶第一批去試打,Moderna
crazydj, 你以為民進黨不急是因為什麼?,Moderna
blackyw, 希望看到33樓自焚，可惜沒機會。,Moderna
rong0204, 黃昭順身體裡,Moderna
Imgoodjob, 好東西你知道的,Moderna
happyalex, 高級貨給誰打 你懂的,Moderna
zweihander99, 反正老百姓是打不到，不要管,Moderna
crooked, 八卦版真的水準低落到不行.....,Moderna
ship1228, 樓上維穩喔,Moderna
j68345517, 封緘測試,Moderna
liusean, 某顏色的相關人士 打掉了啊,Moderna
enkidu0830, 八卦版真的是來鬧的，搞得台灣亂,Moderna
jim543000, 驗畢剩多少劑還是個大問題 進來十五萬最後剩？？,Moderna
enkidu0830, 一堆人發文在那邊亂，支那真的不簡單,Moderna
ethan0419, 打完了吧?,Moderna
happyalex, 想知道誰打了莫德納+1,Moderna
ian41360, 高層全家都打完了啊,Moderna
happyalex, 蟑螂好像很怕被知道誰打了莫德納,Moderna
smartony, 有高端給你賤民打就不錯了，還奢望莫德納跟輝瑞,Moderna
Hall, 你打不到高級貨的,Moderna
antigay44, 護航綠圾正腐的回去領你媽確診燒的骨灰啦,Moderna
a594020419, 某些不好說的人打完了,Moderna
jk952840, AZ高官不敢打，再來AZ高官搶著打，變成莫德納高官搶著打，還有高官沒打完嗎？低能八卦版,Moderna
tumauren, 低智商化,Moderna
NDSLite, 官員，黨員，有錢人,Moderna
biaw, 原來聽lizst的人可能連查資料的能力都不到位,Moderna
jehow, 大概有關係的權貴用自己身體去驗貨 驗完就,Moderna
jachen0901, 台灣人很健忘的,Moderna
jehow, 下來了 沒事兒,Moderna
folkblues, 確實會有權貴偷打，例如黃藥師,Moderna
pipipa, 正腐糕關慣老闆有錢人先打啦.你各位保重,Moderna
happyalex, 推！公佈誰打莫德納！,Moderna
CCNK, 低能又精障我還以為來到k島綜合,Moderna
minirr, 這串很多推文很危險耶，造謠嗎？連混在高端美化數據這種話都有，能檢舉了ㄅ,Moderna
a200ea200e, 15萬的高級貨給誰打還用想嗎...,Moderna
happyalex, 是非對錯太明顯 蟑螂無法論述XD,Moderna
yusanhu, 難怪某黨高層不急,Moderna
caelum, 韭菜在亂什麼,Moderna
wafer, 是哪家,Moderna
yen5060, 不要再崩潰了,Moderna
lrh18, 平行無菌培養檢驗至少要1~2周 現在才7天連細菌都還沒培養完 沒有封緘證明 是誰能打到?,Moderna
zzxcasd, 好東西不能公布  懂嗎賤民應該要有自覺  乖乖打AZ跟國產,Moderna
happyalex, 推！蟑螂很怕公佈齁XD,Moderna
zzxcasd, 各位韭菜賤民自律,Moderna
Uizmp, 零下4度和零下20度 貼貼紙的速度不一樣吧,Moderna
whitejay, 高級貨你知道的~,Moderna
lrh18, 第一批AZ就是7天後檢驗合格才開打,Moderna
bkm1, 我比較好奇15萬要打7.5萬人 還是15萬人....AZ最近看起來會持續進貨 可是莫德納沒看到,Moderna
happyalex, 好想知道，希望有記者問,Moderna
bkm1, 還有很多醫護都打了AZ 這批少量疫苗要施打在,Moderna
aa1976023tw, 當然是有錢人先打啊 沒錢的管你去死,Moderna
bkm1, 哪些特定族群身上是比較有效益?,Moderna
yvette34528, 要驗那麼久喔 那100萬AZ是要多久,Moderna
looks143895, 有關係的 有黨證的才能打,Moderna
jaychen99, 你以為為何只有15萬,Moderna
jacky000a, https//pse.is/3j7gw2,Moderna
vacationshu, 哼哼   我也想知道  我昨天都打AZ了,Moderna
jacky000a, https//pse.is/3gjdge,Moderna
ads80531, 賤民請有點自覺好嗎 乖乖等國產,Moderna
lrh18, 原廠AZ是已經檢驗過的東西阿..莫德納是第一次進來,Moderna
libur, 不會google膩。帶什麼風向,Moderna
tayan, 推文影射的敢說是哪個高官先偷打嗎?,Moderna
happyalex, 新聞寫的有100%準嗎？,Moderna
taiwancom, 有人爆掛…不知是不是跟這個有關?,Moderna
junshinw, 我猜高官先打因為醫護AZ都打的差不多了,Moderna
OverInfinity, 嗚哇，推文又是一串失智列車,Moderna
CYL009, 六月還沒過完啊 嘻嘻,Moderna
kkrico, 好問題 政府不說的你不能問,Moderna
ColaLing, 一開始就說過要兩週檢驗 六月中上場 硬要帶風向？,Moderna
jfriendtw, 你各位台巴子準備接受人體試驗啊,Moderna
mekiael, 所以後面的疫苗呢？只來15萬?,Moderna
happyalex, 6月中上場也OK啊，記得公佈就好,Moderna
mekiael, 要跑程序你家的事情，後續的疫苗什麼時候,Moderna
cloudsub, 最近VIP很多沒看到嗎,Moderna
mekiael, 來,Moderna
kenco, 你有綠共黨證嗎,Moderna
lrh18, 東西還沒驗完要怎麼報告 你去抽血檢查 報告沒出來 你要醫院怎麼生資料給你?,Moderna
Yginger1, 一堆綠蟑螂在那自導自演 真噁心,Moderna
lrh18, AZ宣布能打時 雙北市長就打了阿 新聞都還在,Moderna
joeyben, 權貴先打了,Moderna
lovelyhsfran, 不是拚7天要解封嗎? 這邊人是怎麼了?,Moderna
elaymutter, 我用膝蓋想也知道，可能是誰能打,Moderna
Tubeyou, 當初AZ不打，放病毒給你你懂怕了喔,Moderna
oilcaptain, 檢測啦 之前的每一批都有 你是在??????可憐阿又來帶風向 不會自己上網查逆?,Moderna
lovelyhsfran, 帶風向都不用先查一下的? 八卦水準?,Moderna
happyalex, 哪個網站有公佈誰打莫德納？？？,Moderna
lrh18, 失智列車上網路可能比較不穩 不好查資料吧,Moderna
junshinw, 進口貨都要好好檢測啦，怕你打到假的,Moderna
zeldo, 失智列車開不夠耶，臆測、帶風向,Moderna
beckdragon02, 智商堪憂 七天前的新聞都忘光了,Moderna
rjaws, 呼…又收獲一批失智黑名單,Moderna
gametv, 又發車囉,Moderna
sted0101, 還在驗 不然收到假貨怎麼辦,Moderna
zeldo, 鄉民又跟白痴一樣藉機搧風點火,Moderna
happyalex, 除了失智、帶風向還有別的嗎XD很難提出,Moderna
gametv, 28日才到的以為可以馬上打啊？,Moderna
kojojo, 高層還沒打完 你們不能搶,Moderna
dodobaho, vip室,Moderna
gametv, 反正4%仔平時都講的好像是疫苗上亞馬遜訂就會到貨了，大概也以為疫苗一落地就能開打也不意外,Moderna
leecliff, 一個字 騙,Moderna
lrh18, 我就先不說疫苗 以前在小麥工作 水質.生菌數等一堆食安相關數據地方衛生局都會派人來驗 連2次沒過就可能叫你停業了,Moderna
rcak801, AZ第一次來驗兩周，上次進四十多萬的AZ,Moderna
beckdragon02, 不然日本AZ下午到貨你去機場排隊打,Moderna
sted0101, 怕美國爸爸給假貨,Moderna
rcak801, 驗了一周。Moderna第一次來從5/28到現在也才一週，尊重一下檢驗人員好嗎,Moderna
happyalex, 反正記得公佈誰打了莫德納,Moderna
lrh18, 連吃的東西都要驗了 打進身體的東西不用驗?,Moderna
wate5566, 看政治獻金排名和貢獻度決定VIP,Moderna
