id,contents,key word,date
haha7456, 笑死 是外交部錯誤解讀還是民眾？,聯亞,  111.82.166.67 06/30 13:26 
TZUYIC, 炒股就炒股還掰那麼多理由你去問問股民有誰相信政府講的話,聯亞, 111.71.214.231 06/30 13:27 
KKB, https//i.imgur.com/oC3cBzJ.jpg,聯亞,  1.169.236.245 06/30 13:28 
s820912gmail, 遺憾妳媽,聯亞,  49.216.46.210 06/30 13:28 
pippen2002, 人家指示鈔前不鼠?,聯亞,   1.34.145.177 06/30 13:28 
KKB, 外交部爆假新聞 興櫃前夕,聯亞,  1.169.236.245 06/30 13:28 
blow5566job, 這個政府炒股愈來愈囂張,聯亞,  36.237.213.75 06/30 13:29 
labell, 巴拉圭政府有入股跟外交部又沒關,聯亞,220.137.104.132 06/30 13:30 
ryuter, 睜眼說瞎話.外交部挺敢講的,聯亞, 220.128.110.82 06/30 13:30 
zxzxzzzx, 高層還沒吃貨好，那麼快發新聞,聯亞,     101.9.52.1 06/30 13:30 
rayes, 這幾支股票都讓他套牢好了 垃圾,聯亞, 111.240.206.44 06/30 13:32 
meatbear, 金管會只敢查不知在哪的禿鷹 不敢查炒作的黑手,聯亞, 172.103.239.52 06/30 13:33 
ilovebmw, 顆顆 被友邦打臉 誰要當白老鼠啊？,聯亞,  39.10.230.135 06/30 13:41 
pchome321, 唉 金害,聯亞,   101.10.18.81 06/30 14:18 
hjkkk123, https//i.imgur.com/fPMjJwb.jpghttps//i.imgur.com/pukN3hI.jpg,聯亞,  1.163.192.201 06/30 17:08 
yijanmou, 你信？,聯亞, 49.216.131.100 06/29 20:39 
hayato110224, 搞不好是第三劑,聯亞,   49.216.18.33 06/29 20:41 
simultaneous, 你相信嗎？,聯亞, 110.28.197.156 06/29 20:42 
ultraccs, 第三劑mRNA 補回來,聯亞, 111.83.202.139 06/29 20:43 
sagarain, 他什麼時候打第二劑？,聯亞,  1.162.119.175 06/29 20:44 
jokem, 看了就不爽 多少人沒的打,聯亞,    61.62.79.97 06/29 20:44 
kevincgg, 打完送貧冬直接實驗對印度D貧冬防御力,聯亞,223.137.194.248 06/29 21:19 
brownha, 聯亞確實有特別設計作為各疫苗接續劑以對抗變種,聯亞, 49.217.128.238 06/30 00:01 
deepdish, 羅馬尼亞人先說自己打啥,聯亞, 220.134.89.190 06/29 15:24 
snow3804, 希望你死我就可以打到國外的羅馬尼亞最好死光,聯亞,   36.229.72.48 06/29 15:24 
link4517, 你打哪裡 說清楚阿那麼關心台灣唷,聯亞,    42.72.1.211 06/29 15:24 
SRadiant, 安全性已經證實？！,聯亞,223.140.190.246 06/29 15:25 
mi99911, 風在吹 什麼？ 妳龔殺？,聯亞,   101.12.47.96 06/29 15:26 
mysterydream, 保加利亞那位你認識嗎,聯亞,  1.200.250.198 06/29 15:26 
rf, 真以為現在還民智未開的年代嗎?,聯亞,223.137.135.204 06/29 15:27 
qq6498, 死人跟打高端聯亞有衝突嗎？不是同一件事?,聯亞, 159.117.69.150 06/29 15:27 
scott032, 你先打完國慘我在跟你聊一堆高官都不敢弄得東西你要鄉民打,聯亞, 36.236.235.151 06/29 15:27 
linhsiuwei, 問題是現在就沒有高端聯亞啊,聯亞, 117.56.155.223 06/29 15:28 
qq6498, 你問台獨教父菜丁貴啊,聯亞, 159.117.69.150 06/29 15:28 
skyofme, 阿打了也不一定有用幹嘛打?確診了也不一定重症，重症也不一定會死啊,聯亞, 110.28.229.180 06/29 15:29 
Sabo5566, 邏輯白痴,聯亞,  101.12.88.170 06/29 15:30 
stevetsao123, 高端安全性證實在哪？,聯亞, 163.22.186.254 06/29 15:30 
iraqolddad, 817會打不用擔心,聯亞, 223.137.140.42 06/29 15:31 
rainin, 不打,聯亞,    42.77.235.7 06/29 15:32 
fa32102000, 有沒有用都不知道 怎麼保命,聯亞,125.227.253.186 06/29 15:33 
Lailungsheng, ???????????????????????????????,聯亞, 101.136.223.30 06/29 15:34 
kelon, 羅馬尼亞人不覺得安全性外還要看保護力嗎,聯亞,  114.37.208.22 06/29 15:35 
pcner081959, ？？？？,聯亞,  110.30.144.74 06/29 15:36 
suge, 4,聯亞,  117.56.142.85 06/29 15:39 
eeuueee, 關你屁事,聯亞,   1.162.104.18 06/29 15:40 
windmk2, 請勿干涉我國內政,聯亞, 49.216.139.191 06/29 15:41 
southes, 智障,聯亞,  114.47.182.49 06/29 16:42 
ultraccs, S有效性 到時重症死亡機率也會高 像科興這樣沒,聯亞, 111.83.202.139 06/29 16:48 
january126, 為何一定要打國產疫苗？,聯亞, 122.118.229.33 06/29 19:10 
soarling, 金管會要不要查？,聯亞, 114.137.93.128 06/29 15:03 
DIDIMIN, 所以你想要什麼答案,聯亞,  140.134.85.11 06/29 15:03 
theskyofblue, 炒起來,聯亞,   58.114.81.78 06/29 15:04 
SRadiant, 不出貨難道留下來洗碗膩？,聯亞,223.140.190.250 06/29 15:04 
bire, 甚麼? 我只知道聯亞疫苗主持人打了莫德納,聯亞,  36.231.36.114 06/29 15:04 
baiya, 抓緊了 一天就 上下20% 你還不all in,聯亞,  61.223.13.138 06/29 15:04 
NiKuKuO, 低點上來漲了200%了不能出貨?,聯亞,  59.127.184.48 06/29 15:04 
tearness, 第一期韭菜收割啊,聯亞,   1.169.70.232 06/29 15:05 
Boyzone, 主持人都身體很誠實了還不快跑,聯亞, 223.136.108.42 06/29 15:05 
AustinRivers, 主持人行為...,聯亞,   110.30.8.189 06/29 15:06 
zold, 沒三期。   不意外,聯亞,  111.71.40.181 06/29 15:06 
linhsiuwei, 興櫃又沒有漲跌停,聯亞, 117.56.155.223 06/29 15:08 
yeng1217, 興櫃隨便搞的,聯亞,   114.44.1.138 06/29 15:08 
RealGeforce, 2期臨床計劃的主持人都不相信自家疫苗對新冠的防護力，寧可選擇打莫德納了XD,聯亞,    101.9.35.53 06/29 15:09 
s90366770607, 連二期都還沒解盲你相信他?,聯亞, 60.248.245.182 06/29 15:10 
deepdish, 航運載貨有錢賺 這疫苗能賣給誰還要問喔,聯亞, 220.134.89.190 06/29 15:12 
fongery, 陳時中回答過了： 再晚就沒意思了,聯亞,223.141.126.213 06/29 15:12 
hikaru77613, 跌的重跳的高賺才多..,聯亞, 27.240.249.168 06/29 15:13 
littlegreen, 正常反應阿,聯亞, 114.26.228.215 06/29 15:14 
a0976134, 都漲了，不回收要幹嘛？,聯亞,   180.217.4.47 06/29 15:16 
zeonic, 外交部也助攻，結果都被自己拆掉是怎樣,聯亞,  223.137.201.2 06/29 15:18 
wolver, 忘了第一天哦  水那麼深還有人敢玩?,聯亞,  111.83.234.31 06/29 15:24 
tomaschang, 給你上車..... 還不快進場,聯亞, 114.137.92.201 06/29 15:26 
twerik, 二期數據看起來比高端還差？你說呢？,聯亞,   27.53.106.47 06/29 15:49 
lumia1120, 好爽,聯亞, 223.137.91.192 06/29 15:59 
pippen2002, 那個低端呢??,聯亞,   1.34.145.177 06/29 15:59 
hjkkk123, https//i.imgur.com/fPMjJwb.jpghttps//i.imgur.com/pukN3hI.jpghttps//i.imgur.com/tFPUFGb.jpg八卦反指標,聯亞,  1.163.192.201 06/29 20:58 
sagarain, 讚,聯亞,  1.162.119.175 06/29 14:08 
qq6498, 沒有明確數據卻號稱療效？,聯亞, 159.117.69.150 06/29 14:10 
benson, 他的第二劑說法根據在那？,聯亞,    42.77.32.18 06/29 14:12 
ultraccs, 正常第二劑要打比較好的 像AZ之後 mrna,聯亞, 111.83.202.139 06/29 20:42 
leoqqqoel, 五樓鬼夫,聯亞,06/12 18:24 
saskuran, 五樓就是,聯亞, 06/12 18:24 
noodlesnice, 新北市再次偉大,聯亞, 06/12 18:24 
rriver, 5f也是,聯亞, 06/12 18:24 
yoyodiy, 5F鬼父 偷看女兒洗澡  超噁吸,聯亞, 06/12 18:24 
yijanmou, 騙我？,聯亞, 49.216.131.100 06/29 14:03 
nicky51, 問他怎麼驗證啊！,聯亞, 223.140.57.166 06/29 14:04 
beontop, 嗯？,聯亞,   1.163.143.78 06/29 14:04 
fedona, 菸糞韭菜打起來,聯亞,   101.10.0.142 06/29 14:04 
nicholaslee, 是不是要炒,聯亞,   42.74.48.140 06/29 14:04 
lewis06, 請問 有開放混打了嗎???,聯亞, 118.163.132.31 06/29 14:04 
WenliYang, 一一現形……,聯亞, 27.247.103.101 06/29 14:04 
lolic, 聽你在講,聯亞,223.137.208.132 06/29 14:04 
headcase, 反正已經有第一劑保命了,聯亞,   39.13.229.41 06/29 14:04 
magamanzero, ...這個混打有實驗基礎?,聯亞, 60.248.126.193 06/29 14:04 
iankevin, 讓我先打莫德納 第二劑打食鹽水我都可以,聯亞, 220.133.141.50 06/29 14:04 
DFGCE, 還是不懂為什麼他第一劑不打聯亞,聯亞,114.136.215.171 06/29 14:04 
andy199113, ( ︶︿︶)_╭∩╮,聯亞, 118.167.163.67 06/29 14:04 
giggleboy, 又一個蔡丁貴,聯亞,  118.171.50.74 06/29 14:04 
bruce511239, 等你的防護力報告囉,聯亞,111.246.214.149 06/29 14:04 
yangweiisi, 證據先拿出來吧！,聯亞,  36.237.220.62 06/29 14:04 
s820912gmail, 別笑死人,聯亞,  49.216.46.210 06/29 14:04 
andy199113, (／‵Д′)／~ ╧╧ 垃圾無恥民進黨,聯亞, 118.167.163.67 06/29 14:04 
cpojen, 你怎麼不第1劑就打聯亞,聯亞,  163.29.45.122 06/29 14:04 
sieVI, 因為第二劑＝食鹽水，然後再打第三劑?,聯亞,   42.72.66.186 06/29 14:05 
venomsoul, 笑死我，講的振振有詞，結果也沒打進,聯亞,  125.224.63.81 06/29 14:05 
andylee84126, 數據呢 沒數據說個雞巴,聯亞, 36.233.115.172 06/29 14:05 
venomsoul, 自己身體裡，還什麼可以扛delta勒,聯亞,  125.224.63.81 06/29 14:05 
inshadow, 先生第一劑莫德納給我打 再來談聯亞授權,聯亞,   1.175.179.99 06/29 14:05 
roywow, 實驗報告呢？ 政府不查一下嗎？,聯亞,  42.72.188.141 06/29 14:05 
wsxsw, 他怎麼沒有參加二階人體試驗呢？,聯亞,111.255.134.149 06/29 14:06 
qookiller, 真的都出入第一線的話怎麼不先打AZ？還等到莫德納來才打？,聯亞,  42.72.208.138 06/29 14:06 
anderson3, 這個可以檢舉報案假消息嗎？,聯亞,   42.74.45.156 06/29 14:06 
alcpeon911, 操這些人都不用做實驗就可以亂說,聯亞,114.137.241.222 06/29 14:06 
HoterLin, 公信力？,聯亞,223.141.228.124 06/29 14:06 
elvis30901, 沒有任何數據可以這樣講？？？,聯亞,  110.28.39.147 06/29 14:07 
soarling, 廢話一堆 三期真刀真槍來跟比毒輸贏啦,聯亞, 114.137.93.128 06/29 14:07 
s762ok, zZZZzzz….,聯亞,104.156.111.181 06/29 14:07 
AustinRivers, zzzz,聯亞,   110.30.8.189 06/29 14:08 
spzper, 講講會不會真打誰知道,聯亞, 118.170.48.157 06/29 14:08 
vm06wl, 打完莫德納了當然隨便他講啊,聯亞,  223.138.24.36 06/29 14:08 
kivan00, 我第二劑打生理食鹽水 跟第一劑打莫得納,聯亞,  114.46.117.88 06/29 14:08 
AustinRivers, 讓我們先打第一劑莫啊,聯亞,   110.30.8.189 06/29 14:08 
kivan00, 的一樣高喔,聯亞,  114.46.117.88 06/29 14:08 
clotilde, 用喊的就好？實驗數據呢？,聯亞,   223.139.42.9 06/29 14:09 
biny13, 不打AZ打莫德納......,聯亞,  125.230.64.87 06/29 14:09 
ilovebmw, 公信力在哪？,聯亞,   27.53.129.50 06/29 14:09 
veryGY, 這種話你敢講 真的以為別人會信嗎,聯亞, 220.141.39.210 06/29 14:09 
killer922, 那就先打聯亞做全民模範阿。幹你娘搶,聯亞,   49.216.40.30 06/29 14:09 
abula2008, 實驗數據在哪 沒有就跟詐騙集團沒兩樣,聯亞,   1.170.63.216 06/29 14:09 
killer922, 三小莫德納,聯亞,   49.216.40.30 06/29 14:10 
chungkai, 結果改天偷偷去補第三劑,聯亞,  36.226.174.61 06/29 14:10 
qq6498, 檢舉造謠：沒有明確科學數據卻號稱療效,聯亞, 159.117.69.150 06/29 14:10 
sm008150204, 嘔嘔嘔,聯亞, 220.137.33.136 06/29 14:10 
paraipa, 為何不打a z,聯亞,   42.77.188.27 06/29 14:10 
andy199113, 台灣人被當白老鼠  高官打外國疫苗 糙,聯亞, 118.167.163.67 06/29 14:11 
HelloFumi, 可悲仔 得了便宜還賣乖,聯亞,  27.242.35.228 06/29 14:11 
koim, 先給我一兆，再給我一元，進帳又多了一點,聯亞, 60.250.107.120 06/29 14:11 
andy199113, 垃圾無恥民進黨  無恥蔡英文,聯亞, 118.167.163.67 06/29 14:11 
scum5566, 幹  好噁心,聯亞,  114.41.58.180 06/29 14:12 
rLks02, 所以台灣地下電台賣的成藥 這麼多人花錢去買反正效果只要喊一喊,聯亞, 61.227.185.192 06/29 14:14 
touchdowns, 喔 是喔,聯亞,223.136.144.172 06/29 14:15 
junshinw, 立flag了，等著看,聯亞,  42.72.149.222 06/29 14:16 
Jerome16, 沒良心,聯亞,123.195.160.224 06/29 14:17 
pounil, 國產疫苗 呵呵呵,聯亞,  163.19.118.74 06/29 14:17 
BREAKFAST204, 我OK你先打,聯亞, 110.28.105.218 06/29 14:17 
SSCSFE, zzzzzzzzzz,聯亞,  114.40.175.58 06/29 14:18 
liang089790, xxxxxx,聯亞, 111.252.106.58 06/29 14:19 
tim32142000, 他不參加三期試驗？,聯亞, 111.243.41.177 06/29 14:19 
dss, 這群推國產的垃圾真他媽不得好死,聯亞,   110.28.66.61 06/29 14:19 
tim32142000, 不當受試者？,聯亞, 111.243.41.177 06/29 14:20 
mushroomaj, 下去領500,聯亞, 223.137.253.52 06/29 14:20 
starjojo, 這些人到底是醫生還是賣藥的啊,聯亞,  1.171.127.119 06/29 14:20 
ellewoodskuo, 垃圾,聯亞,  42.74.214.117 06/29 14:20 
lwswjs, 你收案的時候台灣是有Delta變種病毒喲？,聯亞,  49.216.93.142 06/29 14:20 
miloisgood, 打掛了會理你嗎 也不會阿 那就盡量嘴,聯亞,  114.45.35.119 06/29 14:21 
wensday, 天下無敵喔,聯亞,114.198.187.120 06/29 14:22 
tripot, 沒經訓練的人一慌容易口不擇言,聯亞,  156.146.23.46 06/29 14:23 
abula2008, 醫生當到這麼無良,聯亞,   1.170.63.216 06/29 14:26 
srxteam0935, 指揮官會出入疫區第一線？笑破內褲,聯亞,  211.76.47.128 06/29 14:29 
PCC2003, 這可以檢舉造謠嗎,聯亞,  49.216.45.136 06/29 14:30 
queenrabbits, 高端炒完炒聯亞,聯亞,   1.200.162.77 06/29 14:30 
siloin, 莫德納最佳代言人,聯亞,   101.12.57.16 06/29 14:30 
tomjanyan, 真噁心，第一劑怎麼不打國產,聯亞, 110.28.192.158 06/29 14:33 
strikecbu, 到時法規規定不能混打，忍痛打莫德納,聯亞,  49.216.131.95 06/29 14:34 
IANSUE, 少在那邊靠北～,聯亞,  27.242.220.56 06/29 14:34 
linbsing, 這種貨色當指揮官 我要付多少錢給他,聯亞,   39.10.135.86 06/29 14:37 
imgrass, 我選擇兩劑都打莫德納,聯亞,  111.255.2.237 06/29 14:39 
DudeFromMars, 垃圾,聯亞,  223.137.93.84 06/29 14:42 
landgis, 太扯  現在都不用科學依據了,聯亞, 122.116.150.28 06/29 14:42 
ciafbi007, 狗屁 你聯亞保護力如何都不知道 講什麼鬼話,聯亞,  223.139.38.98 06/29 14:48 
alan0260, 嘴巴說___，身體很誠實打莫德納疫苗~,聯亞,223.137.180.224 06/29 14:52 
horseface, 婊子還想立貞節牌坊？,聯亞,  99.57.141.224 06/29 14:55 
klises, 第二劑絕對打莫德納啦,聯亞,   110.28.158.8 06/29 14:56 
guolong, 廢物,聯亞, 114.43.141.120 06/29 15:05 
imreader, 我懂,聯亞, 36.238.214.113 06/29 15:15 
going90, 你幹嘛不第一劑打高端 第二劑打聯亞,聯亞,  117.56.185.21 06/29 15:19 
tanchuchan, 噁噁噁噁噁第三期沒過的可以自吹自擂也真厲害,聯亞,  101.12.30.177 06/29 15:23 
imsphzzz, 笑死,聯亞,  49.216.28.230 06/29 15:27 
cj21, 噁心,聯亞,  1.169.241.103 06/29 15:44 
s8934001, 第一劑沒打聯亞就是沒台灣價值,聯亞,  14.164.38.188 06/29 16:12 
RedOrtiz, 都給你講就好了啊 = =,聯亞,    106.1.233.6 06/29 16:46 
Migual, 但我還等不到第一劑莫德納,聯亞,  61.65.252.142 06/29 17:19 
wudi, 睜眼說瞎話 無恥至極,聯亞,   114.34.9.205 06/29 17:26 
paulsama, 快檢舉， 300萬可以分嗎？,聯亞,  1.160.116.126 06/29 17:45 
evan000000, 笑死,聯亞, 36.226.173.110 06/29 18:23 
jack250802, 這什麼?,聯亞,   49.216.24.82 06/29 19:28 
usercode, 現在大家知道聯亞的效果怎麼樣了吧,聯亞,    61.227.1.62 06/29 19:29 
iamheavy, 鬼扯,聯亞,220.129.102.129 06/29 20:38 
algebraic, 三期呢? 證據呢?,聯亞,  118.160.68.22 06/29 20:39 
Nexpring, 說些沒證據的，他是醫生嗎,聯亞, 123.194.15.231 06/29 20:40 
asidy, ???證據呢？,聯亞,123.204.126.142 06/29 20:41 
giaour, 偷打莫德納的垃圾 第二劑注射自己的洨啦,聯亞,  112.104.14.96 06/29 20:41 
newstyle, 保護力用講的?!,聯亞,  101.10.44.148 06/29 20:44 
hecatewing, 騙誰啊，到時只要說阿中說不能混打，直接解套，爽爽打第二劑莫德納,聯亞,  114.41.98.217 06/29 20:57 
ULSHAN, https//i.imgur.com/xTRUeyl.jpg,聯亞,140.112.125.216 06/29 21:17 
pttccbbs, 鬼扯，智障才打沒經過驗證的疫苗,聯亞, 114.137.75.159 06/29 22:39 
sam70010, 其他人都AZ就你莫德納，挑得還真好,聯亞, 27.154.108.153 06/29 22:40 
mayokonami, 又要做全世界第一個這樣混打的,聯亞,   114.45.32.73 06/30 01:19 
qwaqwa2007, 厲害，綠共乖乖打國慘,聯亞,  61.65.163.174 06/30 01:45 
abcccbbs, 爛招用一次之後還想用第二次喔,聯亞,  111.83.217.45 06/30 05:39 
million212, 噁不噁心,聯亞, 61.230.165.199 07/01 12:14 
gekkou, 噁心,聯亞,   114.24.31.24 06/29 12:52 
snowlakers, 當大官的就這樣，聯亞效果怎麼樣大家心知肚明,聯亞, 223.139.64.217 06/29 12:52 
ChesterB, 好噁心 高調推,聯亞, 223.139.18.254 06/29 12:53 
jinmin88, 笑死 身體很誠實,聯亞, 60.251.209.130 06/29 12:54 
ab4daa, 笑死,聯亞, 223.138.224.26 06/29 12:56 
dekaron, 顆顆顆,聯亞,  49.216.31.143 06/29 12:57 
hosen, 手臂要留給莫德納，誰要打低端AZ一劑市價40美金，低端4美金；聰明的人都懂,聯亞,  106.1.233.247 06/29 12:58 
simultaneous, 高調推,聯亞, 110.28.197.156 06/29 12:59 
aiballen, 推,聯亞, 118.171.52.182 06/29 12:59 
kof2200, 蔡英文、蔡丁貴、黃高彬還有誰嘴巴說要國產，身體誠實的打國外疫苗？,聯亞, 223.137.12.204 06/29 12:59 
Boyzone, 身體誠實錯了嗎,聯亞, 223.136.108.42 06/29 13:02 
headcase, 事後避孕藥呀 笑死,聯亞,   39.13.229.41 06/29 13:03 
ww9022039, 笑死 身體很誠實,聯亞,123.192.222.132 06/29 13:04 
andboypig, 噁心,聯亞,  101.9.135.232 06/29 13:05 
parnshan, 不就得了便宜還賣乖，還在那邊假掰,聯亞, 223.140.19.122 06/29 13:06 
pippen2002, 保護力比單打一劑的AZ還差??幾萬人實?,聯亞,   1.34.145.177 06/29 13:07 
kendiv, 高端得一分,聯亞,  118.168.232.8 06/29 13:08 
HelloFumi, 笑死 這不就是台灣最美的風景？,聯亞,  27.242.35.228 06/29 13:13 
rebai, 他私人醫院接私人聯亞二期臨床關你什麼事,聯亞,  110.28.43.203 06/29 13:13 
AustinRivers, 笑死,聯亞,   110.30.8.189 06/29 13:24 
soarling, 呵呵,聯亞, 114.137.93.128 06/29 13:24 
AustinRivers, 請記者民代監督,聯亞,   110.30.8.189 06/29 13:25 
rimoe, 真的厲害,聯亞,123.194.172.181 06/29 13:28 
LBruce, 確實 如果因醫療業務和年紀 打AZ也可以這就是綠醫大老的身體很誠實  但不意外目前實際上可以選大家都要mRNA系,聯亞, 220.129.229.99 06/29 13:32 
twhuang28, 蔡丁貴：大家當勇敢台灣人？？,聯亞,118.150.253.191 06/29 13:37 
g70245, 哇噻 一堆沒利益迴避 科科,聯亞, 223.136.209.55 06/29 13:38 
clairehao, 人不要臉 天下無敵,聯亞, 119.77.141.199 06/29 13:42 
imsphzzz, 可憐吶，都這種人，還要別人打國產,聯亞,220.136.236.251 06/29 13:46 
g70245, 回錯了,聯亞, 223.136.209.55 06/29 13:54 
G4SR, 一堆蟑螂偷打層出不窮,聯亞,  42.76.131.132 06/29 13:54 
labell, 不打染疫死跟 青年接種疫苗死差不多,聯亞,   42.73.213.99 06/29 14:00 
kabadada, 睜眼說瞎話 醫界之恥,聯亞,    61.64.18.33 06/29 14:18 
lelio, 殊不知現在掌權高層都這款的啊,聯亞,   1.34.161.183 06/29 14:51 
ru8ru8, 看不是AZ要等莫德納嗎？,聯亞,   39.12.11.217 06/29 15:42 
hjkkk123, https//i.imgur.com/fPMjJwb.jpghttps//i.imgur.com/pukN3hI.jpghttps//i.imgur.com/tFPUFGb.jpg,聯亞,  1.163.192.201 06/29 21:00 
abcccbbs, 幹 這人真他媽垃圾,聯亞,  111.83.217.45 06/30 05:47 
kiddingsa, 自己都怕,聯亞,   111.71.20.18 06/29 12:19 
ghiting76914, 誰信你,聯亞,114.136.181.188 06/29 12:19 
littlegreen, 怕,聯亞, 114.26.228.215 06/29 12:20 
LoliCar, 身體很誠實捏,聯亞,   101.12.34.18 06/29 12:20 
shinmoner, 不是說不能混打嗎?,聯亞,   1.171.113.53 06/29 12:21 
nthomas, 不是說不給混打,聯亞,223.136.226.184 06/29 12:21 
darkofpolo, 有鄉民敢不打疫苗到感染科上班喔?,聯亞,  223.138.42.59 06/29 12:21 
kathypig, 國產疫苗是留給低端的覺青用，很明顯啊,聯亞,   111.71.61.91 06/29 12:21 
yuinami, 人渣,聯亞, 223.138.188.28 06/29 12:21 
iammessiah, 又不能混打 誠實點不好嗎,聯亞, 123.194.176.41 06/29 12:21 
darkofpolo, 那也是蠻有勇氣的,聯亞,  223.138.42.59 06/29 12:22 
EfiwymsiAros, 混打他媽就測不出效力啊 北七,聯亞,  114.137.202.0 06/29 12:22 
light20735, 垃圾嗎？自己打好的。,聯亞,114.137.217.112 06/29 12:23 
wolve, 若真對效力有信心 自願23期 也能堅守最前線,聯亞,223.136.104.169 06/29 12:23 
vicboy, 噓,聯亞, 223.200.49.128 06/29 12:23 
F100, 我看是打生理食鹽水吧,聯亞,   42.77.226.65 06/29 12:23 
darkofpolo, 陳時中：不建議混打,聯亞,  223.138.42.59 06/29 12:24 
bonzer, 口嫌體正直,聯亞,   27.247.9.115 06/29 12:24 
zero09107, 打了ㄇㄉㄋ才來裝,聯亞, 220.142.63.174 06/29 12:24 
mareatbo, 你怎麼會相信他的話呢？！,聯亞,   111.71.40.86 06/29 12:24 
kano4002, 我猜你本來姓丁吧,聯亞,  210.69.82.194 06/29 12:24 
milk250, 滾啦,聯亞,   61.231.70.63 06/29 12:25 
twhuang28, 怎麼不加入實驗啊？,聯亞,118.150.253.191 06/29 12:26 
oceanpuma, 3月有AZ不打，撐到六月打莫德納，這樣說衝第一線很危險根本笑話。醫師都這,聯亞, 223.139.79.209 06/29 12:27 
Kyo5566, 之後就會說不建議混打 所以繼續打莫得那,聯亞,   218.164.4.26 06/29 12:27 
oceanpuma, 樣，還要跟一般民眾說一樣好，噁心。,聯亞, 223.139.79.209 06/29 12:28 
andre9, 好像很厲害 自己做得自己都不敢,聯亞, 211.72.124.185 06/29 12:28 
hsienmay, 打了莫德納 說聯亞可抗dalta?傻吧~,聯亞, 114.32.129.124 06/29 12:28 
rogergon, 第二劑打什麼就不會讓你知道了,聯亞,   1.163.45.119 06/29 12:28 
I95D, 當初講az很爛的那群 結果被發現還插隊打特,聯亞,    1.200.3.247 06/29 12:29 
KnightVald, 裕隆，HTC，聯亞，請說出以上共同點,聯亞,   1.161.139.57 06/29 12:36 
littlelinsyu, 所以有些醫護真的在等莫德納啊,聯亞,    101.9.164.7 06/29 12:49 
sinju1204, 能打9成以上效力的莫德納 誰會挑8成左右的AZ 有的挑不打莫德納才是棒槌好嗎,聯亞,  117.56.178.80 06/29 12:52 
JeanSijhih, ‘’保護力可達90％以上‘’ 依據是什麼？作夢夢到的嗎？,聯亞,   223.137.6.80 06/29 12:54 
tzjwxpre, 無奈的打了莫...贏錢又贏話，讚喔,聯亞,     1.164.5.36 06/29 13:03 
blow5566job, 是衛福部中部指揮官又是聯亞主持人，既是裁判又是選手？,聯亞, 36.237.201.143 06/29 13:10 
Boyzone, 哈哈哈 改口,聯亞, 223.136.108.42 06/29 13:14 
liang089790, 幹你娘,聯亞,    49.217.3.57 06/29 13:17 
simultaneous, 再裝阿,聯亞, 110.28.197.156 06/29 13:21 
c00jsw00, 嘴巴說很好 身體很誠實,聯亞, 218.164.13.193 06/29 13:59 
DASHOCK, QQ,聯亞, 220.136.119.88 06/29 10:32 
sugarphone, 兩個月前 我就一直在講這件事很多醫護人員都不要AZ 非常可恥,聯亞,  118.232.6.106 06/29 10:33 
zero09107, 正常人誰要az…,聯亞,  220.142.18.99 06/29 10:34 
GenghisKhan, 哪有不要AZ 你認識那裡的醫護,聯亞, 49.216.249.154 06/29 10:35 
tau123, 只有高端/聯亞跟AZ能選的時候.. 我應該選AZ,聯亞,220.134.245.138 06/29 10:35 
leonhsu, 然後呼籲百姓同島一命,聯亞,  49.217.70.146 06/29 10:36 
renn999, 當下只有AZ可以選選三小 說好的自選疫苗呢,聯亞, 223.139.33.187 06/29 10:38 
phix, 真的噁心 明明就可以打高端 參與試驗人家陳建人就打高端二期了,聯亞, 49.158.172.213 06/29 10:41 
nthomas, 沒打az的醫護都是不用上場的啦 要上場的不太可能不打 這樣簡直在玩命,聯亞,   1.171.56.107 06/29 10:41 
maxinehou, 一線醫護一直看著國外可以自選疫苗，然後我們沒有，還前有刁民後有懦弱長官背後捅刀，曰：不爽不要做,聯亞,  1.162.112.245 06/29 10:44 
dylancdylanc, 完全正確 這個黃高彬用這理由打moderna太噁心...,聯亞, 111.241.90.142 06/29 10:45 
ALAN781215, 蟑螂那時還猛咬佩琪反復啥小的,聯亞,   101.9.40.162 06/29 10:46 
zanthia99,,聯亞, 192.19.228.250 06/29 11:03 
pchome321, 聰明,聯亞,   101.10.18.81 06/29 11:22 
underclashes, 中區指揮官，笑,聯亞, 61.223.139.213 06/29 11:29 
rcak801, 莫德納是那時候缺貨，人家不出貨不是我們沒進啊。,聯亞,  101.12.41.161 06/29 11:32 
kuromu, ...,聯亞,  114.47.98.161 06/29 11:32 
panda816, 推有道理,聯亞,   42.77.122.37 06/29 12:06 
skywinner, 不然你要投國民黨？,聯亞,223.139.188.114 06/29 12:32 
Feiht, 計畫主持人+疫情指揮官這兩種身分，是不知道要避嫌，還是皮皮的反正沒差，你奈我何？,聯亞,   211.72.97.51 06/29 12:39 
miya168, x恥,聯亞,  114.137.67.80 06/29 12:47 
tachikoma, 然後死訊傳出隔天公司股票漲停,聯亞, 118.165.81.192 06/29 09:55 
MJ23, 跟臺派一樣身體很誠實,聯亞,  114.33.228.19 06/29 09:55 
ted01234567, 我認識五個董事長說服貿不過薪資會降到15k。,聯亞, 36.230.174.133 06/29 09:56 
good90150, 是那個台灣一直關稅保護幾十年，結果做出連中國都不買單的垃圾的公司嗎,聯亞,   27.242.7.234 06/29 09:58 
Atlantean, 一樓....XDDDDD,聯亞,  211.22.30.151 06/29 10:05 
